,Date,YR,MTH,DAY,Total_Count,Count_(Age_group_0-4),Count_(Age_group_5-17),Count_(Age_group_18-64),Count_(Age_group_65+)
2370,2012-06-28,2012,6,28,220.0,35.0,30.0,124.0,31.0
2371,2012-06-29,2012,6,29,215.0,19.0,25.0,142.0,29.0
2372,2012-06-30,2012,6,30,186.0,28.0,24.0,115.0,19.0
2373,2012-07-01,2012,7,1,201.0,35.0,30.0,116.0,20.0
2374,2012-07-02,2012,7,2,224.0,33.0,31.0,133.0,27.0
2375,2012-07-03,2012,7,3,219.0,30.0,15.0,145.0,29.0
2376,2012-07-04,2012,7,4,198.0,33.0,24.0,123.0,18.0
2377,2012-07-05,2012,7,5,252.0,29.0,33.0,168.0,22.0
2378,2012-07-06,2012,7,6,222.0,29.0,25.0,150.0,18.0
2379,2012-07-07,2012,7,7,197.0,23.0,33.0,118.0,23.0
2380,2012-07-08,2012,7,8,192.0,22.0,41.0,113.0,16.0
2381,2012-07-09,2012,7,9,241.0,33.0,32.0,152.0,24.0
2382,2012-07-10,2012,7,10,196.0,21.0,25.0,130.0,20.0
2383,2012-07-11,2012,7,11,212.0,18.0,25.0,153.0,16.0
2384,2012-07-12,2012,7,12,165.0,20.0,22.0,101.0,22.0
2385,2012-07-13,2012,7,13,192.0,20.0,26.0,121.0,25.0
2386,2012-07-14,2012,7,14,202.0,21.0,34.0,129.0,18.0
2387,2012-07-15,2012,7,15,197.0,22.0,28.0,125.0,22.0
2388,2012-07-16,2012,7,16,219.0,14.0,24.0,156.0,25.0
2389,2012-07-17,2012,7,17,214.0,25.0,26.0,140.0,23.0
2390,2012-07-18,2012,7,18,184.0,16.0,23.0,126.0,19.0
2391,2012-07-19,2012,7,19,206.0,22.0,19.0,143.0,22.0
2392,2012-07-20,2012,7,20,199.0,25.0,27.0,128.0,19.0
2393,2012-07-21,2012,7,21,166.0,26.0,25.0,97.0,18.0
2394,2012-07-22,2012,7,22,193.0,24.0,23.0,130.0,16.0
2395,2012-07-23,2012,7,23,227.0,17.0,23.0,160.0,27.0
2396,2012-07-24,2012,7,24,182.0,17.0,18.0,127.0,20.0
2397,2012-07-25,2012,7,25,206.0,18.0,36.0,125.0,27.0
2398,2012-07-26,2012,7,26,168.0,13.0,31.0,103.0,21.0
2399,2012-07-27,2012,7,27,205.0,20.0,22.0,134.0,29.0
2400,2012-07-28,2012,7,28,176.0,21.0,35.0,108.0,12.0
2401,2012-07-29,2012,7,29,177.0,15.0,26.0,117.0,19.0
2402,2012-07-30,2012,7,30,241.0,24.0,38.0,154.0,25.0
2403,2012-07-31,2012,7,31,192.0,21.0,23.0,127.0,21.0
2404,2012-08-01,2012,8,1,135.0,7.0,19.0,94.0,15.0
2405,2012-08-02,2012,8,2,162.0,13.0,18.0,113.0,18.0
2406,2012-08-03,2012,8,3,215.0,27.0,26.0,139.0,23.0
2407,2012-08-04,2012,8,4,194.0,27.0,25.0,129.0,13.0
2408,2012-08-05,2012,8,5,199.0,25.0,29.0,126.0,19.0
2409,2012-08-06,2012,8,6,239.0,29.0,31.0,161.0,18.0
2410,2012-08-07,2012,8,7,225.0,32.0,35.0,134.0,24.0
2411,2012-08-08,2012,8,8,200.0,39.0,23.0,115.0,23.0
2412,2012-08-09,2012,8,9,200.0,25.0,27.0,135.0,13.0
2413,2012-08-10,2012,8,10,201.0,24.0,21.0,134.0,22.0
2414,2012-08-11,2012,8,11,189.0,30.0,30.0,114.0,15.0
2415,2012-08-12,2012,8,12,202.0,30.0,30.0,123.0,19.0
2416,2012-08-13,2012,8,13,258.0,27.0,38.0,175.0,18.0
2417,2012-08-14,2012,8,14,257.0,39.0,48.0,148.0,22.0
2418,2012-08-15,2012,8,15,244.0,33.0,31.0,155.0,25.0
2419,2012-08-16,2012,8,16,221.0,25.0,33.0,141.0,22.0
2420,2012-08-17,2012,8,17,225.0,32.0,36.0,137.0,20.0
2421,2012-08-18,2012,8,18,216.0,30.0,27.0,135.0,24.0
2422,2012-08-19,2012,8,19,239.0,23.0,37.0,162.0,17.0
2423,2012-08-20,2012,8,20,291.0,48.0,44.0,175.0,24.0
2424,2012-08-21,2012,8,21,246.0,36.0,31.0,159.0,20.0
2425,2012-08-22,2012,8,22,223.0,26.0,29.0,142.0,26.0
2426,2012-08-23,2012,8,23,233.0,22.0,36.0,150.0,25.0
2427,2012-08-24,2012,8,24,230.0,40.0,32.0,134.0,24.0
2428,2012-08-25,2012,8,25,221.0,42.0,33.0,128.0,18.0
2429,2012-08-26,2012,8,26,241.0,44.0,31.0,148.0,18.0
2430,2012-08-27,2012,8,27,272.0,37.0,41.0,171.0,23.0
2431,2012-08-28,2012,8,28,226.0,33.0,30.0,142.0,21.0
2432,2012-08-29,2012,8,29,233.0,36.0,30.0,149.0,18.0
2433,2012-08-30,2012,8,30,225.0,28.0,38.0,133.0,26.0
2434,2012-08-31,2012,8,31,252.0,34.0,44.0,141.0,33.0
2435,2012-09-01,2012,9,1,199.0,29.0,32.0,118.0,20.0
2436,2012-09-02,2012,9,2,228.0,27.0,36.0,135.0,30.0
2437,2012-09-03,2012,9,3,243.0,27.0,33.0,155.0,28.0
2438,2012-09-04,2012,9,4,284.0,31.0,33.0,194.0,26.0
2439,2012-09-05,2012,9,5,246.0,42.0,27.0,151.0,26.0
2440,2012-09-06,2012,9,6,226.0,32.0,32.0,133.0,29.0
2441,2012-09-07,2012,9,7,244.0,33.0,33.0,158.0,20.0
2442,2012-09-08,2012,9,8,192.0,27.0,23.0,119.0,23.0
2443,2012-09-09,2012,9,9,268.0,42.0,62.0,144.0,20.0
2444,2012-09-10,2012,9,10,359.0,51.0,80.0,196.0,32.0
2445,2012-09-11,2012,9,11,293.0,34.0,61.0,175.0,22.0
2446,2012-09-12,2012,9,12,269.0,35.0,61.0,154.0,19.0
2447,2012-09-13,2012,9,13,280.0,36.0,74.0,142.0,28.0
2448,2012-09-14,2012,9,14,340.0,68.0,76.0,175.0,21.0
2449,2012-09-15,2012,9,15,292.0,66.0,74.0,130.0,22.0
2450,2012-09-16,2012,9,16,361.0,90.0,98.0,150.0,23.0
2451,2012-09-17,2012,9,17,411.0,84.0,105.0,183.0,39.0
2452,2012-09-18,2012,9,18,350.0,67.0,92.0,168.0,23.0
2453,2012-09-19,2012,9,19,363.0,87.0,105.0,141.0,30.0
2454,2012-09-20,2012,9,20,358.0,73.0,82.0,178.0,25.0
2455,2012-09-21,2012,9,21,353.0,73.0,73.0,183.0,24.0
2456,2012-09-22,2012,9,22,287.0,63.0,61.0,134.0,29.0
2457,2012-09-23,2012,9,23,368.0,76.0,86.0,186.0,20.0
2458,2012-09-24,2012,9,24,471.0,87.0,125.0,227.0,32.0
2459,2012-09-25,2012,9,25,376.0,52.0,90.0,204.0,30.0
2460,2012-09-26,2012,9,26,364.0,51.0,83.0,202.0,28.0
2461,2012-09-27,2012,9,27,347.0,68.0,77.0,177.0,25.0
2462,2012-09-28,2012,9,28,322.0,60.0,76.0,161.0,25.0
2463,2012-09-29,2012,9,29,317.0,69.0,81.0,148.0,19.0
2464,2012-09-30,2012,9,30,344.0,65.0,84.0,171.0,24.0
2465,2012-10-01,2012,10,1,404.0,73.0,102.0,202.0,27.0
2466,2012-10-02,2012,10,2,371.0,73.0,101.0,177.0,20.0
2467,2012-10-03,2012,10,3,358.0,66.0,71.0,194.0,26.0
2468,2012-10-04,2012,10,4,329.0,66.0,63.0,171.0,29.0
2469,2012-10-05,2012,10,5,317.0,66.0,63.0,164.0,24.0
2470,2012-10-06,2012,10,6,287.0,78.0,62.0,122.0,25.0
2471,2012-10-07,2012,10,7,368.0,65.0,106.0,175.0,22.0
2472,2012-10-08,2012,10,8,415.0,68.0,117.0,207.0,23.0
2473,2012-10-09,2012,10,9,426.0,61.0,109.0,223.0,33.0
2474,2012-10-10,2012,10,10,402.0,83.0,84.0,200.0,35.0
2475,2012-10-11,2012,10,11,370.0,60.0,81.0,206.0,23.0
2476,2012-10-12,2012,10,12,389.0,59.0,88.0,217.0,25.0
2477,2012-10-13,2012,10,13,338.0,52.0,67.0,180.0,39.0
2478,2012-10-14,2012,10,14,400.0,70.0,105.0,202.0,23.0
2479,2012-10-15,2012,10,15,427.0,71.0,113.0,217.0,26.0
2480,2012-10-16,2012,10,16,418.0,85.0,104.0,206.0,23.0
2481,2012-10-17,2012,10,17,398.0,80.0,104.0,190.0,24.0
2482,2012-10-18,2012,10,18,359.0,69.0,87.0,177.0,26.0
2483,2012-10-19,2012,10,19,310.0,54.0,69.0,165.0,22.0
2484,2012-10-20,2012,10,20,294.0,66.0,62.0,148.0,18.0
2485,2012-10-21,2012,10,21,334.0,81.0,76.0,148.0,29.0
2486,2012-10-22,2012,10,22,398.0,98.0,99.0,180.0,21.0
2487,2012-10-23,2012,10,23,408.0,77.0,93.0,209.0,29.0
2488,2012-10-24,2012,10,24,321.0,61.0,71.0,164.0,25.0
2489,2012-10-25,2012,10,25,299.0,64.0,61.0,152.0,22.0
2490,2012-10-26,2012,10,26,341.0,87.0,55.0,170.0,29.0
2491,2012-10-27,2012,10,27,264.0,58.0,64.0,125.0,17.0
2492,2012-10-28,2012,10,28,316.0,71.0,79.0,144.0,22.0
2493,2012-10-29,2012,10,29,239.0,38.0,41.0,126.0,34.0
2494,2012-10-30,2012,10,30,417.0,66.0,89.0,206.0,56.0
2495,2012-10-31,2012,10,31,367.0,71.0,64.0,188.0,44.0
2496,2012-11-01,2012,11,1,362.0,70.0,61.0,205.0,26.0
2497,2012-11-02,2012,11,2,296.0,47.0,56.0,172.0,21.0
2498,2012-11-03,2012,11,3,285.0,46.0,66.0,155.0,18.0
2499,2012-11-04,2012,11,4,338.0,46.0,65.0,200.0,27.0
2500,2012-11-05,2012,11,5,370.0,65.0,55.0,217.0,33.0
2501,2012-11-06,2012,11,6,283.0,34.0,40.0,176.0,33.0
2502,2012-11-07,2012,11,7,277.0,38.0,50.0,171.0,18.0
2503,2012-11-08,2012,11,8,282.0,39.0,54.0,159.0,30.0
2504,2012-11-09,2012,11,9,313.0,55.0,56.0,173.0,28.0
2505,2012-11-10,2012,11,10,245.0,35.0,46.0,147.0,17.0
2506,2012-11-11,2012,11,11,260.0,55.0,54.0,134.0,17.0
2507,2012-11-12,2012,11,12,279.0,53.0,51.0,153.0,22.0
2508,2012-11-13,2012,11,13,299.0,54.0,59.0,155.0,31.0
2509,2012-11-14,2012,11,14,293.0,46.0,54.0,174.0,19.0
2510,2012-11-15,2012,11,15,309.0,44.0,60.0,174.0,31.0
2511,2012-11-16,2012,11,16,289.0,59.0,50.0,157.0,23.0
2512,2012-11-17,2012,11,17,261.0,59.0,56.0,129.0,17.0
2513,2012-11-18,2012,11,18,286.0,58.0,53.0,166.0,9.0
2514,2012-11-19,2012,11,19,392.0,72.0,98.0,198.0,24.0
2515,2012-11-20,2012,11,20,311.0,71.0,72.0,146.0,22.0
2516,2012-11-21,2012,11,21,260.0,63.0,48.0,130.0,19.0
2517,2012-11-22,2012,11,22,227.0,58.0,46.0,109.0,14.0
2518,2012-11-23,2012,11,23,370.0,79.0,77.0,188.0,26.0
2519,2012-11-24,2012,11,24,341.0,72.0,80.0,170.0,19.0
2520,2012-11-25,2012,11,25,382.0,89.0,97.0,172.0,24.0
2521,2012-11-26,2012,11,26,465.0,92.0,127.0,225.0,21.0
2522,2012-11-27,2012,11,27,392.0,74.0,100.0,195.0,23.0
2523,2012-11-28,2012,11,28,355.0,70.0,89.0,172.0,24.0
2524,2012-11-29,2012,11,29,333.0,61.0,71.0,177.0,24.0
2525,2012-11-30,2012,11,30,337.0,73.0,69.0,170.0,25.0
2526,2012-12-01,2012,12,1,317.0,76.0,67.0,149.0,25.0
2527,2012-12-02,2012,12,2,437.0,77.0,124.0,206.0,30.0
2528,2012-12-03,2012,12,3,445.0,99.0,120.0,189.0,37.0
2529,2012-12-04,2012,12,4,398.0,77.0,127.0,174.0,20.0
2530,2012-12-05,2012,12,5,394.0,69.0,106.0,196.0,23.0
2531,2012-12-06,2012,12,6,372.0,84.0,88.0,170.0,30.0
2532,2012-12-07,2012,12,7,351.0,77.0,77.0,168.0,29.0
2533,2012-12-08,2012,12,8,366.0,76.0,71.0,186.0,33.0
2534,2012-12-09,2012,12,9,370.0,80.0,104.0,168.0,18.0
2535,2012-12-10,2012,12,10,528.0,127.0,143.0,222.0,36.0
2536,2012-12-11,2012,12,11,406.0,94.0,108.0,167.0,37.0
2537,2012-12-12,2012,12,12,409.0,95.0,107.0,181.0,26.0
2538,2012-12-13,2012,12,13,382.0,79.0,101.0,173.0,29.0
2539,2012-12-14,2012,12,14,398.0,82.0,93.0,189.0,34.0
2540,2012-12-15,2012,12,15,321.0,75.0,62.0,151.0,33.0
2541,2012-12-16,2012,12,16,340.0,83.0,79.0,148.0,30.0
2542,2012-12-17,2012,12,17,480.0,106.0,129.0,210.0,35.0
2543,2012-12-18,2012,12,18,421.0,72.0,102.0,217.0,30.0
2544,2012-12-19,2012,12,19,406.0,78.0,85.0,211.0,32.0
2545,2012-12-20,2012,12,20,370.0,86.0,70.0,171.0,43.0
2546,2012-12-21,2012,12,21,327.0,75.0,67.0,164.0,21.0
2547,2012-12-22,2012,12,22,344.0,67.0,77.0,171.0,29.0
2548,2012-12-23,2012,12,23,365.0,66.0,90.0,170.0,39.0
2549,2012-12-24,2012,12,24,343.0,66.0,64.0,185.0,27.0
2550,2012-12-25,2012,12,25,348.0,50.0,66.0,196.0,36.0
2551,2012-12-26,2012,12,26,404.0,82.0,58.0,233.0,31.0
2552,2012-12-27,2012,12,27,425.0,63.0,72.0,250.0,40.0
2553,2012-12-28,2012,12,28,404.0,75.0,60.0,222.0,47.0
2554,2012-12-29,2012,12,29,378.0,79.0,58.0,207.0,34.0
2555,2012-12-30,2012,12,30,363.0,62.0,50.0,217.0,34.0
2556,2012-12-31,2012,12,31,346.0,56.0,42.0,204.0,43.0
2557,2013-01-01,2013,1,1,337.0,50.0,42.0,211.0,34.0
2558,2013-01-02,2013,1,2,472.0,62.0,73.0,279.0,58.0
2559,2013-01-03,2013,1,3,484.0,57.0,84.0,294.0,49.0
2560,2013-01-04,2013,1,4,417.0,65.0,60.0,253.0,39.0
2561,2013-01-05,2013,1,5,397.0,57.0,55.0,226.0,59.0
2562,2013-01-06,2013,1,6,383.0,38.0,63.0,238.0,44.0
2563,2013-01-07,2013,1,7,487.0,55.0,110.0,273.0,49.0
2564,2013-01-08,2013,1,8,443.0,45.0,88.0,257.0,53.0
2565,2013-01-09,2013,1,9,428.0,57.0,77.0,252.0,42.0
2566,2013-01-10,2013,1,10,411.0,60.0,71.0,225.0,55.0
2567,2013-01-11,2013,1,11,398.0,55.0,53.0,243.0,47.0
2568,2013-01-12,2013,1,12,364.0,56.0,61.0,200.0,47.0
2569,2013-01-13,2013,1,13,336.0,59.0,70.0,165.0,42.0
2570,2013-01-14,2013,1,14,469.0,60.0,119.0,248.0,42.0
2571,2013-01-15,2013,1,15,393.0,58.0,86.0,206.0,43.0
2572,2013-01-16,2013,1,16,334.0,54.0,62.0,183.0,35.0
2573,2013-01-17,2013,1,17,372.0,59.0,73.0,207.0,33.0
2574,2013-01-18,2013,1,18,335.0,48.0,55.0,189.0,43.0
2575,2013-01-19,2013,1,19,300.0,41.0,62.0,174.0,23.0
2576,2013-01-20,2013,1,20,295.0,49.0,62.0,163.0,21.0
2577,2013-01-21,2013,1,21,341.0,65.0,70.0,176.0,30.0
2578,2013-01-22,2013,1,22,390.0,56.0,83.0,222.0,29.0
2579,2013-01-23,2013,1,23,332.0,57.0,71.0,182.0,22.0
2580,2013-01-24,2013,1,24,292.0,46.0,55.0,158.0,33.0
2581,2013-01-25,2013,1,25,306.0,39.0,49.0,191.0,27.0
2582,2013-01-26,2013,1,26,289.0,50.0,56.0,153.0,30.0
2583,2013-01-27,2013,1,27,259.0,41.0,58.0,130.0,30.0
2584,2013-01-28,2013,1,28,324.0,51.0,67.0,171.0,35.0
2585,2013-01-29,2013,1,29,356.0,48.0,82.0,198.0,28.0
2586,2013-01-30,2013,1,30,313.0,45.0,72.0,161.0,35.0
2587,2013-01-31,2013,1,31,303.0,47.0,52.0,165.0,39.0
2588,2013-02-01,2013,2,1,288.0,43.0,59.0,151.0,35.0
2589,2013-02-02,2013,2,2,242.0,33.0,42.0,135.0,32.0
2590,2013-02-03,2013,2,3,274.0,45.0,59.0,153.0,17.0
2591,2013-02-04,2013,2,4,343.0,32.0,93.0,188.0,30.0
2592,2013-02-05,2013,2,5,359.0,58.0,93.0,174.0,34.0
2593,2013-02-06,2013,2,6,311.0,61.0,76.0,152.0,22.0
2594,2013-02-07,2013,2,7,325.0,55.0,68.0,163.0,39.0
2595,2013-02-08,2013,2,8,256.0,41.0,46.0,138.0,31.0
2596,2013-02-09,2013,2,9,240.0,45.0,50.0,125.0,20.0
2597,2013-02-10,2013,2,10,309.0,63.0,65.0,154.0,27.0
2598,2013-02-11,2013,2,11,418.0,64.0,104.0,222.0,28.0
2599,2013-02-12,2013,2,12,336.0,52.0,92.0,151.0,40.0
2600,2013-02-13,2013,2,13,300.0,44.0,59.0,159.0,38.0
2601,2013-02-14,2013,2,14,252.0,35.0,53.0,139.0,25.0
2602,2013-02-15,2013,2,15,281.0,46.0,55.0,155.0,25.0
2603,2013-02-16,2013,2,16,227.0,45.0,43.0,121.0,18.0
2604,2013-02-17,2013,2,17,281.0,58.0,75.0,120.0,28.0
2605,2013-02-18,2013,2,18,304.0,49.0,84.0,146.0,25.0
2606,2013-02-19,2013,2,19,340.0,52.0,65.0,188.0,35.0
2607,2013-02-20,2013,2,20,281.0,44.0,63.0,142.0,32.0
2608,2013-02-21,2013,2,21,310.0,47.0,70.0,159.0,34.0
2609,2013-02-22,2013,2,22,229.0,42.0,43.0,120.0,24.0
2610,2013-02-23,2013,2,23,244.0,28.0,36.0,145.0,35.0
2611,2013-02-24,2013,2,24,273.0,60.0,47.0,136.0,30.0
2612,2013-02-25,2013,2,25,338.0,51.0,78.0,178.0,31.0
2613,2013-02-26,2013,2,26,251.0,31.0,56.0,136.0,28.0
2614,2013-02-27,2013,2,27,328.0,64.0,62.0,170.0,31.0
2615,2013-02-28,2013,2,28,309.0,50.0,65.0,161.0,33.0
2616,2013-03-01,2013,3,1,273.0,50.0,61.0,137.0,25.0
2617,2013-03-02,2013,3,2,247.0,39.0,44.0,139.0,24.0
2618,2013-03-03,2013,3,3,272.0,36.0,62.0,152.0,22.0
2619,2013-03-04,2013,3,4,368.0,68.0,107.0,156.0,37.0
2620,2013-03-05,2013,3,5,368.0,69.0,92.0,184.0,23.0
2621,2013-03-06,2013,3,6,317.0,44.0,63.0,184.0,26.0
2622,2013-03-07,2013,3,7,301.0,50.0,68.0,164.0,19.0
2623,2013-03-08,2013,3,8,269.0,51.0,59.0,144.0,15.0
2624,2013-03-09,2013,3,9,294.0,47.0,60.0,163.0,24.0
2625,2013-03-10,2013,3,10,302.0,58.0,60.0,158.0,26.0
2626,2013-03-11,2013,3,11,388.0,49.0,108.0,193.0,38.0
2627,2013-03-12,2013,3,12,298.0,52.0,75.0,139.0,32.0
2628,2013-03-13,2013,3,13,345.0,53.0,81.0,180.0,31.0
2629,2013-03-14,2013,3,14,295.0,52.0,58.0,151.0,34.0
2630,2013-03-15,2013,3,15,295.0,47.0,53.0,164.0,31.0
2631,2013-03-16,2013,3,16,250.0,47.0,47.0,134.0,22.0
2632,2013-03-17,2013,3,17,319.0,45.0,71.0,175.0,28.0
2633,2013-03-18,2013,3,18,413.0,68.0,114.0,201.0,30.0
2634,2013-03-19,2013,3,19,334.0,62.0,86.0,156.0,30.0
2635,2013-03-20,2013,3,20,370.0,50.0,94.0,194.0,32.0
2636,2013-03-21,2013,3,21,288.0,39.0,64.0,154.0,31.0
2637,2013-03-22,2013,3,22,262.0,52.0,52.0,129.0,29.0
2638,2013-03-23,2013,3,23,257.0,48.0,45.0,142.0,22.0
2639,2013-03-24,2013,3,24,236.0,31.0,64.0,110.0,31.0
2640,2013-03-25,2013,3,25,318.0,49.0,62.0,171.0,36.0
2641,2013-03-26,2013,3,26,317.0,39.0,62.0,180.0,36.0
2642,2013-03-27,2013,3,27,258.0,57.0,44.0,129.0,28.0
2643,2013-03-28,2013,3,28,260.0,45.0,34.0,158.0,23.0
2644,2013-03-29,2013,3,29,270.0,50.0,37.0,154.0,29.0
2645,2013-03-30,2013,3,30,236.0,45.0,27.0,130.0,34.0
2646,2013-03-31,2013,3,31,233.0,37.0,44.0,132.0,20.0
2647,2013-04-01,2013,4,1,347.0,64.0,46.0,196.0,41.0
2648,2013-04-02,2013,4,2,301.0,48.0,40.0,177.0,36.0
2649,2013-04-03,2013,4,3,308.0,35.0,31.0,210.0,32.0
2650,2013-04-04,2013,4,4,277.0,33.0,43.0,176.0,25.0
2651,2013-04-05,2013,4,5,269.0,45.0,44.0,150.0,30.0
2652,2013-04-06,2013,4,6,246.0,36.0,24.0,149.0,37.0
2653,2013-04-07,2013,4,7,245.0,43.0,41.0,143.0,18.0
2654,2013-04-08,2013,4,8,330.0,35.0,71.0,191.0,33.0
2655,2013-04-09,2013,4,9,293.0,52.0,48.0,164.0,29.0
2656,2013-04-10,2013,4,10,246.0,49.0,50.0,128.0,19.0
2657,2013-04-11,2013,4,11,276.0,45.0,37.0,166.0,28.0
2658,2013-04-12,2013,4,12,265.0,48.0,47.0,144.0,26.0
2659,2013-04-13,2013,4,13,255.0,39.0,43.0,140.0,33.0
2660,2013-04-14,2013,4,14,289.0,50.0,56.0,153.0,30.0
2661,2013-04-15,2013,4,15,364.0,75.0,101.0,163.0,25.0
2662,2013-04-16,2013,4,16,316.0,54.0,71.0,166.0,25.0
2663,2013-04-17,2013,4,17,267.0,46.0,67.0,135.0,19.0
2664,2013-04-18,2013,4,18,291.0,47.0,64.0,146.0,34.0
2665,2013-04-19,2013,4,19,287.0,54.0,61.0,146.0,26.0
2666,2013-04-20,2013,4,20,236.0,51.0,48.0,115.0,22.0
2667,2013-04-21,2013,4,21,315.0,50.0,90.0,154.0,21.0
2668,2013-04-22,2013,4,22,405.0,72.0,117.0,185.0,31.0
2669,2013-04-23,2013,4,23,366.0,61.0,108.0,178.0,19.0
2670,2013-04-24,2013,4,24,340.0,78.0,86.0,158.0,18.0
2671,2013-04-25,2013,4,25,280.0,54.0,58.0,140.0,28.0
2672,2013-04-26,2013,4,26,313.0,56.0,80.0,144.0,33.0
2673,2013-04-27,2013,4,27,222.0,40.0,48.0,110.0,24.0
2674,2013-04-28,2013,4,28,313.0,67.0,74.0,145.0,27.0
2675,2013-04-29,2013,4,29,436.0,70.0,113.0,219.0,34.0
2676,2013-04-30,2013,4,30,375.0,58.0,102.0,197.0,18.0
2677,2013-05-01,2013,5,1,331.0,62.0,101.0,138.0,30.0
2678,2013-05-02,2013,5,2,388.0,59.0,126.0,171.0,32.0
2679,2013-05-03,2013,5,3,421.0,66.0,122.0,202.0,31.0
2680,2013-05-04,2013,5,4,381.0,53.0,103.0,200.0,25.0
2681,2013-05-05,2013,5,5,401.0,62.0,108.0,205.0,26.0
2682,2013-05-06,2013,5,6,596.0,73.0,177.0,310.0,36.0
2683,2013-05-07,2013,5,7,410.0,54.0,124.0,201.0,31.0
2684,2013-05-08,2013,5,8,452.0,60.0,104.0,239.0,49.0
2685,2013-05-09,2013,5,9,358.0,70.0,89.0,169.0,30.0
2686,2013-05-10,2013,5,10,321.0,50.0,60.0,183.0,28.0
2687,2013-05-11,2013,5,11,307.0,54.0,69.0,159.0,25.0
2688,2013-05-12,2013,5,12,306.0,44.0,78.0,161.0,23.0
2689,2013-05-13,2013,5,13,485.0,76.0,145.0,226.0,38.0
2690,2013-05-14,2013,5,14,468.0,62.0,138.0,233.0,35.0
2691,2013-05-15,2013,5,15,408.0,68.0,97.0,218.0,25.0
2692,2013-05-16,2013,5,16,348.0,52.0,83.0,185.0,28.0
2693,2013-05-17,2013,5,17,319.0,61.0,66.0,164.0,28.0
2694,2013-05-18,2013,5,18,318.0,49.0,73.0,156.0,40.0
2695,2013-05-19,2013,5,19,325.0,47.0,91.0,160.0,27.0
2696,2013-05-20,2013,5,20,380.0,44.0,91.0,207.0,38.0
2697,2013-05-21,2013,5,21,362.0,58.0,87.0,187.0,30.0
2698,2013-05-22,2013,5,22,293.0,45.0,59.0,152.0,37.0
2699,2013-05-23,2013,5,23,286.0,41.0,65.0,154.0,26.0
2700,2013-05-24,2013,5,24,279.0,35.0,60.0,157.0,27.0
2701,2013-05-25,2013,5,25,307.0,52.0,52.0,182.0,21.0
2702,2013-05-26,2013,5,26,280.0,27.0,61.0,174.0,18.0
2703,2013-05-27,2013,5,27,300.0,47.0,60.0,167.0,26.0
2704,2013-05-28,2013,5,28,350.0,52.0,71.0,195.0,32.0
2705,2013-05-29,2013,5,29,322.0,46.0,66.0,183.0,27.0
2706,2013-05-30,2013,5,30,256.0,38.0,59.0,132.0,27.0
2707,2013-05-31,2013,5,31,230.0,42.0,32.0,124.0,32.0
2708,2013-06-01,2013,6,1,252.0,39.0,41.0,147.0,25.0
2709,2013-06-02,2013,6,2,233.0,34.0,51.0,131.0,17.0
2710,2013-06-03,2013,6,3,272.0,34.0,66.0,145.0,27.0
2711,2013-06-04,2013,6,4,310.0,28.0,59.0,196.0,27.0
2712,2013-06-05,2013,6,5,273.0,34.0,38.0,175.0,26.0
2713,2013-06-06,2013,6,6,257.0,41.0,35.0,153.0,28.0
2714,2013-06-07,2013,6,7,214.0,29.0,36.0,134.0,15.0
2715,2013-06-08,2013,6,8,207.0,28.0,30.0,123.0,26.0
2716,2013-06-09,2013,6,9,238.0,45.0,55.0,123.0,15.0
2717,2013-06-10,2013,6,10,281.0,40.0,45.0,169.0,27.0
2718,2013-06-11,2013,6,11,271.0,32.0,45.0,168.0,26.0
2719,2013-06-12,2013,6,12,282.0,37.0,39.0,180.0,26.0
2720,2013-06-13,2013,6,13,265.0,27.0,41.0,181.0,16.0
2721,2013-06-14,2013,6,14,243.0,31.0,39.0,147.0,26.0
2722,2013-06-15,2013,6,15,185.0,31.0,33.0,101.0,20.0
2723,2013-06-16,2013,6,16,226.0,36.0,42.0,128.0,20.0
2724,2013-06-17,2013,6,17,290.0,42.0,51.0,166.0,31.0
2725,2013-06-18,2013,6,18,229.0,30.0,41.0,132.0,26.0
2726,2013-06-19,2013,6,19,225.0,30.0,36.0,132.0,27.0
2727,2013-06-20,2013,6,20,240.0,35.0,33.0,142.0,30.0
2728,2013-06-21,2013,6,21,219.0,35.0,38.0,123.0,23.0
2729,2013-06-22,2013,6,22,185.0,31.0,28.0,112.0,13.0
2730,2013-06-23,2013,6,23,213.0,23.0,45.0,129.0,16.0
2731,2013-06-24,2013,6,24,271.0,27.0,44.0,160.0,40.0
2732,2013-06-25,2013,6,25,240.0,28.0,40.0,141.0,31.0
2733,2013-06-26,2013,6,26,203.0,20.0,27.0,139.0,17.0
2734,2013-06-27,2013,6,27,238.0,26.0,27.0,158.0,26.0
2735,2013-06-28,2013,6,28,223.0,27.0,27.0,144.0,25.0
2736,2013-06-29,2013,6,29,193.0,38.0,24.0,114.0,17.0
2737,2013-06-30,2013,6,30,194.0,34.0,27.0,112.0,21.0
2738,2013-07-01,2013,7,1,217.0,24.0,33.0,140.0,20.0
2739,2013-07-02,2013,7,2,229.0,29.0,34.0,130.0,36.0
2740,2013-07-03,2013,7,3,193.0,29.0,19.0,123.0,22.0
2741,2013-07-04,2013,7,4,178.0,19.0,29.0,107.0,23.0
2742,2013-07-05,2013,7,5,207.0,25.0,19.0,140.0,23.0
2743,2013-07-06,2013,7,6,163.0,22.0,14.0,111.0,16.0
2744,2013-07-07,2013,7,7,188.0,32.0,23.0,114.0,19.0
2745,2013-07-08,2013,7,8,239.0,32.0,36.0,155.0,16.0
